"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=3	Z=4	Z=5	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=43	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=61	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
1.32093	122.73	7.1699	0.0077276	0.00046275	0.011537	0.14666	0.017448	0.15336	0.0011387	0.022592	0.0034851	0.032233	0.00469	0.019511	0.00016322	0.0015242	4.9676e-05	7.0771e-05	0.0001854	0.0029622	0.00030519	0.0011989	0.0011365	0.0019653	0.0016406	0.0089857	8.2442e-06	0.00033894	6.1103e-06	7.9074e-06	5.8407e-07	1.258e-06	7.9973e-08	4.6726e-07	8.7161e-08	2.4261e-07	7.9074e-08	2.6058e-07	5.8407e-08	1.4377e-07	2.6058e-08	7.2784e-08	8.5364e-09	2.7856e-08	1.4377e-08	4.1334e-08	1.3479e-08	3.5943e-08	7.9074e-09	4.2233e-08	8.8958e-09	5.1218e-08	9.8843e-09	2.4261e-08	5.8407e-09	6.0204e-08	5.3914e-09	1.6174e-08	3.8638e-09	1.4377e-08	1.7073e-09	1.6174e-08	2.7856e-09	1.258e-08	3.145e-09	1.258e-08	4.7624e-09	7.9074e-09	1.6174e-09	7.9973e-09	1.1681e-09	7.2784e-09	6.5595e-10	7.2784e-09	2.516e-09	1.0783e-08	7.0987e-09	1.3479e-08	2.516e-09	4.403e-09	1.3479e-09	1.258e-08	6.5595e-10	7.2784e-10
1.33929	116.85	6.8918	0.0074636	0.00044957	0.011117	0.14107	0.016824	0.14746	0.0010995	0.021735	0.0033577	0.030999	0.0045151	0.018767	0.00015782	0.0014696	4.8189e-05	6.8836e-05	0.00017943	0.0028512	0.00029454	0.0011567	0.0010948	0.001888	0.0015792	0.0086606	7.9868e-06	0.0003268	5.8892e-06	7.6213e-06	5.6294e-07	1.2125e-06	7.7079e-08	4.5035e-07	8.4008e-08	2.3384e-07	7.6213e-08	2.5116e-07	5.6294e-08	1.3857e-07	2.5116e-08	7.0151e-08	8.2276e-09	2.6848e-08	1.3857e-08	3.9839e-08	1.2991e-08	3.4642e-08	7.6213e-09	4.0705e-08	8.574e-09	4.9365e-08	9.5266e-09	2.3384e-08	5.6294e-09	5.8026e-08	5.1964e-09	1.5589e-08	3.7241e-09	1.3857e-08	1.6455e-09	1.5589e-08	2.6848e-09	1.2125e-08	3.0312e-09	1.2125e-08	4.5901e-09	7.6213e-09	1.5589e-09	7.7079e-09	1.1259e-09	7.0151e-09	6.3222e-10	7.0151e-09	2.425e-09	1.0393e-08	6.8419e-09	1.2991e-08	2.425e-09	4.2437e-09	1.2991e-09	1.2125e-08	6.3222e-10	7.0151e-10
1.3579	111.23	6.6234	0.0072079	0.00043674	0.010741	0.13567	0.016219	0.14177	0.0010615	0.020908	0.0032346	0.029807	0.0043461	0.018049	0.00015259	0.0014167	4.6742e-05	6.6953e-05	0.00017364	0.0027439	0.0002833	0.0011158	0.0010546	0.0018186	0.0015199	0.0083187	7.7367e-06	0.00031504	5.6567e-06	7.3204e-06	5.4071e-07	1.1646e-06	7.4036e-08	4.3257e-07	8.0691e-08	2.246e-07	7.3204e-08	2.4124e-07	5.4071e-08	1.331e-07	2.4124e-08	6.7381e-08	7.9027e-09	2.5788e-08	1.331e-08	3.8266e-08	1.2478e-08	3.3275e-08	7.3204e-09	3.9098e-08	8.2355e-09	4.7416e-08	9.1505e-09	2.246e-08	5.4071e-09	5.5735e-08	4.9912e-09	1.4974e-08	3.577e-09	1.331e-08	1.5805e-09	1.4974e-08	2.5788e-09	1.1646e-08	2.9115e-09	1.1646e-08	4.4089e-09	7.3204e-09	1.4974e-09	7.4036e-09	1.0814e-09	6.7381e-09	6.0726e-10	6.7381e-09	2.3292e-09	9.9824e-09	6.5717e-09	1.2478e-08	2.3292e-09	4.0761e-09	1.2478e-09	1.1646e-08	6.0726e-10	6.7381e-10
1.37677	105.85	6.3642	0.0069595	0.00042418	0.010376	0.13045	0.015633	0.13627	0.0010247	0.020108	0.0031153	0.028655	0.0041826	0.017355	0.00014749	0.0013655	4.5329e-05	6.511e-05	0.00016801	0.0026402	0.00027326	0.0010761	0.0010156	0.0017514	0.0014625	0.0080131	7.4928e-06	0.00030365	5.4489e-06	7.0515e-06	5.2085e-07	1.1218e-06	7.1317e-08	4.1668e-07	7.7727e-08	2.1635e-07	7.0515e-08	2.3238e-07	5.2085e-08	1.2821e-07	2.3238e-08	6.4906e-08	7.6125e-09	2.4841e-08	1.2821e-08	3.686e-08	1.202e-08	3.2052e-08	7.0515e-09	3.7662e-08	7.933e-09	4.5675e-08	8.8144e-09	2.1635e-08	5.2085e-09	5.3688e-08	4.8079e-09	1.4424e-08	3.4456e-09	1.2821e-08	1.5225e-09	1.4424e-08	2.4841e-09	1.1218e-08	2.8046e-09	1.1218e-08	4.2469e-09	7.0515e-09	1.4424e-09	7.1317e-09	1.0417e-09	6.4906e-09	5.8496e-10	6.4906e-09	2.2437e-09	9.6157e-09	6.3304e-09	1.202e-08	2.2437e-09	3.9264e-09	1.202e-09	1.1218e-08	5.8496e-10	6.4906e-10
1.3959	100.7	6.114	0.0067185	0.0004119	0.010022	0.1254	0.015065	0.13097	0.00098514	0.019335	0.0029999	0.027543	0.0040245	0.016684	0.00014254	0.0013159	4.395e-05	6.3309e-05	0.00016252	0.0025399	0.00026353	0.0010377	0.00097783	0.0016864	0.001407	0.0077174	7.2552e-06	0.00029261	5.2478e-06	6.7913e-06	5.0163e-07	1.0804e-06	6.8684e-08	4.013e-07	7.4858e-08	2.0837e-07	6.7913e-08	2.238e-07	5.0163e-08	1.2348e-07	2.238e-08	6.2511e-08	7.3315e-09	2.3924e-08	1.2348e-08	3.55e-08	1.1576e-08	3.0869e-08	6.7913e-09	3.6272e-08	7.6402e-09	4.3989e-08	8.4891e-09	2.0837e-08	5.0163e-09	5.1706e-08	4.6304e-09	1.3891e-08	3.3185e-09	1.2348e-08	1.4663e-09	1.3891e-08	2.3924e-09	1.0804e-08	2.7011e-09	1.0804e-08	4.0902e-09	6.7913e-09	1.3891e-09	6.8684e-09	1.0033e-09	6.2511e-09	5.6337e-10	6.2511e-09	2.1609e-09	9.2608e-09	6.0967e-09	1.1576e-08	2.1609e-09	3.7815e-09	1.1576e-09	1.0804e-08	5.6337e-10	6.2511e-10
1.4153	95.775	5.8726	0.0064848	0.00039991	0.0096775	0.12054	0.014515	0.12584	0.00095035	0.018589	0.0028882	0.02647	0.0038717	0.016036	0.00013773	0.0012678	4.2606e-05	6.1553e-05	0.00015718	0.0024429	0.0002541	0.0010005	0.00094134	0.0016235	0.0013535	0.0074313	7.0241e-06	0.0002808	5.0533e-06	6.5395e-06	4.8303e-07	1.0404e-06	6.6138e-08	3.8643e-07	7.2083e-08	2.0064e-07	6.5395e-08	2.1551e-07	4.8303e-08	1.189e-07	2.1551e-08	6.0193e-08	7.0597e-09	2.3037e-08	1.189e-08	3.4184e-08	1.1147e-08	2.9725e-08	6.5395e-09	3.4927e-08	7.3569e-09	4.2358e-08	8.1744e-09	2.0064e-08	4.8303e-09	4.9789e-08	4.4588e-09	1.3376e-08	3.1954e-09	1.189e-08	1.4119e-09	1.3376e-08	2.3037e-09	1.0404e-08	2.6009e-09	1.0404e-08	3.9386e-09	6.5395e-09	1.3376e-09	6.6138e-09	9.6606e-10	6.0193e-09	5.4248e-10	6.0193e-09	2.0808e-09	8.9175e-09	5.8707e-09	1.1147e-08	2.0808e-09	3.6413e-09	1.1147e-09	1.0404e-08	5.4248e-10	6.0193e-10
1.43497	91.066	5.6396	0.0062583	0.00038822	0.0093437	0.11583	0.013983	0.12089	0.00091662	0.017869	0.0027685	0.025433	0.003724	0.015411	0.00013307	0.0012213	4.112e-05	5.9839e-05	0.000152	0.0023493	0.00024497	0.0009644	0.00090607	0.0015628	0.0013017	0.0071545	6.7992e-06	0.00027044	4.8651e-06	6.296e-06	4.6504e-07	1.0016e-06	6.3675e-08	3.7204e-07	6.9399e-08	1.9317e-07	6.296e-08	2.0748e-07	4.6504e-08	1.1447e-07	2.0748e-08	5.7952e-08	6.7968e-09	2.2179e-08	1.1447e-08	3.2911e-08	1.0732e-08	2.8618e-08	6.296e-09	3.3626e-08	7.083e-09	4.0781e-08	7.87e-09	1.9317e-08	4.6504e-09	4.7935e-08	4.2927e-09	1.2878e-08	3.0764e-09	1.1447e-08	1.3594e-09	1.2878e-08	2.2179e-09	1.0016e-08	2.5041e-09	1.0016e-08	3.7919e-09	6.296e-09	1.2878e-09	6.3675e-09	9.3009e-10	5.7952e-09	5.2228e-10	5.7952e-09	2.0033e-09	8.5854e-09	5.6521e-09	1.0732e-08	2.0033e-09	3.5057e-09	1.0732e-09	1.0016e-08	5.2228e-10	5.7952e-10
1.45491	86.565	5.415	0.0060386	0.00037679	0.0090197	0.1113	0.013468	0.11612	0.00088393	0.017173	0.0026639	0.024433	0.0035653	0.014807	0.00012795	0.0011763	3.9839e-05	5.8166e-05	0.00014696	0.0022588	0.00023612	0.00092947	0.00087196	0.001504	0.0012517	0.0068869	6.5802e-06	0.00026041	4.6831e-06	6.0604e-06	4.4765e-07	9.6416e-07	6.1293e-08	3.5812e-07	6.6803e-08	1.8595e-07	6.0604e-08	1.9972e-07	4.4765e-08	1.1019e-07	1.9972e-08	5.5784e-08	6.5425e-09	2.1349e-08	1.1019e-08	3.168e-08	1.033e-08	2.7547e-08	6.0604e-09	3.2368e-08	6.818e-09	3.9255e-08	7.5756e-09	1.8595e-08	4.4765e-09	4.6142e-08	4.1321e-09	1.2396e-08	2.9614e-09	1.1019e-08	1.3085e-09	1.2396e-08	2.1349e-09	9.6416e-09	2.4104e-09	9.6416e-09	3.65e-09	6.0604e-09	1.2396e-09	6.1293e-09	8.9529e-10	5.5784e-09	5.0274e-10	5.5784e-09	1.9283e-09	8.2642e-09	5.4406e-09	1.033e-08	1.9283e-09	3.3746e-09	1.033e-09	9.6416e-09	5.0274e-10	5.5784e-10
1.47513	82.262	5.1983	0.0058257	0.00036565	0.0087055	0.10692	0.01297	0.11152	0.00085226	0.016502	0.0025627	0.023468	0.0034272	0.014224	0.00012354	0.0011328	3.8591e-05	5.6535e-05	0.00014138	0.0021714	0.00022756	0.00089566	0.000839	0.0014472	0.0012034	0.0066281	6.3673e-06	0.00025071	4.5071e-06	5.8327e-06	4.3083e-07	9.2793e-07	5.899e-08	3.4466e-07	6.4292e-08	1.7896e-07	5.8327e-08	1.9221e-07	4.3083e-08	1.0605e-07	1.9221e-08	5.3687e-08	6.2967e-09	2.0547e-08	1.0605e-08	3.0489e-08	9.9421e-09	2.6512e-08	5.8327e-09	3.1152e-08	6.5618e-09	3.778e-08	7.2909e-09	1.7896e-08	4.3083e-09	4.4408e-08	3.9768e-09	1.1931e-08	2.8501e-09	1.0605e-08	1.2593e-09	1.1931e-08	2.0547e-09	9.2793e-09	2.3198e-09	9.2793e-09	3.5129e-09	5.8327e-09	1.1931e-09	5.899e-09	8.6165e-10	5.3687e-09	4.8385e-10	5.3687e-09	1.8559e-09	7.9537e-09	5.2362e-09	9.9421e-09	1.8559e-09	3.2478e-09	9.9421e-10	9.2793e-09	4.8385e-10	5.3687e-10
1.49563	78.152	4.9894	0.0056194	0.00035478	0.0084009	0.10269	0.012488	0.10707	0.00082159	0.015854	0.0024651	0.022537	0.003294	0.013662	0.00011926	0.0010906	3.7376e-05	5.4945e-05	0.00013661	0.002087	0.00021927	0.00086293	0.00080715	0.0013923	0.0011568	0.0063779	6.1603e-06	0.00024133	4.337e-06	5.6126e-06	4.1457e-07	8.9291e-07	5.6764e-08	3.3165e-07	6.1866e-08	1.722e-07	5.6126e-08	1.8496e-07	4.1457e-08	1.0205e-07	1.8496e-08	5.1661e-08	6.059e-09	1.9772e-08	1.0205e-08	2.9339e-08	9.5669e-09	2.5512e-08	5.6126e-09	2.9976e-08	6.3142e-09	3.6354e-08	7.0157e-09	1.722e-08	4.1457e-09	4.2732e-08	3.8268e-09	1.148e-08	2.7425e-09	1.0205e-08	1.2118e-09	1.148e-08	1.9772e-09	8.9291e-09	2.2323e-09	8.9291e-09	3.3803e-09	5.6126e-09	1.148e-09	5.6764e-09	8.2913e-10	5.1661e-09	4.6559e-10	5.1661e-09	1.7858e-09	7.6535e-09	5.0386e-09	9.5669e-09	1.7858e-09	3.1252e-09	9.5669e-10	8.9291e-09	4.6559e-10	5.1661e-10
1.51642	74.229	4.788	0.0054194	0.00034416	0.0081052	0.098613	0.012021	0.10279	0.00079185	0.015228	0.0023706	0.021525	0.0031653	0.01312	0.00011511	0.0010498	3.6191e-05	5.3391e-05	0.00013197	0.0020055	0.00021123	0.00083123	0.00077636	0.0013392	0.0011118	0.0061361	5.9588e-06	0.00023225	4.1725e-06	5.3997e-06	3.9885e-07	8.5905e-07	5.4611e-08	3.1908e-07	5.952e-08	1.6567e-07	5.3997e-08	1.7795e-07	3.9885e-08	9.8177e-08	1.7795e-08	4.9702e-08	5.8293e-09	1.9022e-08	9.8177e-09	2.8226e-08	9.2041e-09	2.4544e-08	5.3997e-09	2.884e-08	6.0747e-09	3.4976e-08	6.7497e-09	1.6567e-08	3.9885e-09	4.1112e-08	3.6816e-09	1.1045e-08	2.6385e-09	9.8177e-09	1.1659e-09	1.1045e-08	1.9022e-09	8.5905e-09	2.1476e-09	8.5905e-09	3.2521e-09	5.3997e-09	1.1045e-09	5.4611e-09	7.9769e-10	4.9702e-09	4.4793e-10	4.9702e-09	1.7181e-09	7.3633e-09	4.8475e-09	9.2041e-09	1.7181e-09	3.0067e-09	9.2041e-10	8.5905e-09	4.4793e-10	4.9702e-10
1.53749	70.481	4.5939	0.0052257	0.00033381	0.0078189	0.094682	0.01157	0.098663	0.00076308	0.014545	0.0022794	0.020658	0.0030411	0.012597	0.00011108	0.0010104	3.5039e-05	5.1879e-05	0.00012747	0.0019269	0.00020347	0.00080058	0.00074663	0.0012879	0.0010684	0.0059024	5.763e-06	0.00022348	4.0137e-06	5.1942e-06	3.8366e-07	8.2634e-07	5.2532e-08	3.0693e-07	5.7254e-08	1.5937e-07	5.1942e-08	1.7117e-07	3.8366e-08	9.4439e-08	1.7117e-08	4.781e-08	5.6073e-09	1.8298e-08	9.4439e-09	2.7151e-08	8.8537e-09	2.361e-08	5.1942e-09	2.7741e-08	5.8434e-09	3.3644e-08	6.4927e-09	1.5937e-08	3.8366e-09	3.9546e-08	3.5415e-09	1.0624e-08	2.5381e-09	9.4439e-09	1.1215e-09	1.0624e-08	1.8298e-09	8.2634e-09	2.0659e-09	8.2634e-09	3.1283e-09	5.1942e-09	1.0624e-09	5.2532e-09	7.6732e-10	4.781e-09	4.3088e-10	4.781e-09	1.6527e-09	7.0829e-09	4.6629e-09	8.8537e-09	1.6527e-09	2.8922e-09	8.8537e-10	8.2634e-09	4.3088e-10	4.781e-10
1.55886	66.906	4.3815	0.0050381	0.00032371	0.0075412	0.090365	0.011069	0.094135	0.00073521	0.013963	0.0021913	0.019823	0.0029213	0.012022	0.00010717	0.00096667	3.3916e-05	5.0403e-05	0.0001231	0.0018403	0.00019595	0.00077092	0.00071791	0.0012384	0.0010264	0.0056767	5.5726e-06	0.00021501	3.8601e-06	4.9955e-06	3.6898e-07	7.9474e-07	5.0523e-08	2.9519e-07	5.5064e-08	1.5327e-07	4.9955e-08	1.6462e-07	3.6898e-08	9.0827e-08	1.6462e-08	4.5981e-08	5.3929e-09	1.7598e-08	9.0827e-09	2.6113e-08	8.515e-09	2.2707e-08	4.9955e-09	2.668e-08	5.6199e-09	3.2357e-08	6.2444e-09	1.5327e-08	3.6898e-09	3.8034e-08	3.406e-09	1.0218e-08	2.441e-09	9.0827e-09	1.0786e-09	1.0218e-08	1.7598e-09	7.9474e-09	1.9868e-09	7.9474e-09	3.0086e-09	4.9955e-09	1.0218e-09	5.0523e-09	7.3797e-10	4.5981e-09	4.144e-10	4.5981e-09	1.5895e-09	6.812e-09	4.4846e-09	8.515e-09	1.5895e-09	2.7816e-09	8.515e-10	7.9474e-09	4.144e-10	4.5981e-10
1.58052	63.493	4.2013	0.0048566	0.00031389	0.0072723	0.086708	0.010647	0.090299	0.00070826	0.013402	0.0021063	0.019018	0.0028057	0.011536	0.00010339	0.0009298	3.2825e-05	4.8967e-05	0.00011887	0.001767	0.00018868	0.00074225	0.0006902	0.0011906	0.00098602	0.0054587	5.3878e-06	0.00020682	3.7119e-06	4.8036e-06	3.5481e-07	7.6422e-07	4.8582e-08	2.8385e-07	5.2949e-08	1.4738e-07	4.8036e-08	1.583e-07	3.5481e-08	8.7339e-08	1.583e-08	4.4215e-08	5.1858e-09	1.6922e-08	8.7339e-09	2.511e-08	8.188e-09	2.1835e-08	4.8036e-09	2.5656e-08	5.4041e-09	3.1115e-08	6.0046e-09	1.4738e-08	3.5481e-09	3.6573e-08	3.2752e-09	9.8256e-09	2.3472e-09	8.7339e-09	1.0372e-09	9.8256e-09	1.6922e-09	7.6422e-09	1.9105e-09	7.6422e-09	2.8931e-09	4.8036e-09	9.8256e-10	4.8582e-09	7.0963e-10	4.4215e-09	3.9848e-10	4.4215e-09	1.5284e-09	6.5504e-09	4.3124e-09	8.188e-09	1.5284e-09	2.6748e-09	8.188e-10	7.6422e-09	3.9848e-10	4.4215e-10
1.60249	60.239	4.0278	0.0046807	0.00030429	0.0070116	0.083184	0.010239	0.086603	0.00068215	0.012861	0.0020242	0.018242	0.0026942	0.011067	9.9714e-05	0.00089416	3.1762e-05	4.7565e-05	0.00011475	0.0016964	0.00018164	0.0007145	0.00066343	0.0011445	0.00094702	0.0052481	5.208e-06	0.0001989	3.5687e-06	4.6183e-06	3.4113e-07	7.3473e-07	4.6708e-08	2.729e-07	5.0907e-08	1.417e-07	4.6183e-08	1.522e-07	3.4113e-08	8.397e-08	1.522e-08	4.251e-08	4.9857e-09	1.6269e-08	8.397e-09	2.4141e-08	7.8722e-09	2.0992e-08	4.6183e-09	2.4666e-08	5.1956e-09	2.9914e-08	5.7729e-09	1.417e-08	3.4113e-09	3.5162e-08	3.1489e-09	9.4466e-09	2.2567e-09	8.397e-09	9.9714e-10	9.4466e-09	1.6269e-09	7.3473e-09	1.8368e-09	7.3473e-09	2.7815e-09	4.6183e-09	9.4466e-10	4.6708e-09	6.8225e-10	4.251e-09	3.8311e-10	4.251e-09	1.4695e-09	6.2977e-09	4.146e-09	7.8722e-09	1.4695e-09	2.5716e-09	7.8722e-10	7.3473e-09	3.8311e-10	4.251e-10
1.62476	57.136	3.8608	0.0045105	0.00029495	0.0067593	0.07979	0.0098458	0.083044	0.00065692	0.012341	0.001945	0.017495	0.0025867	0.010615	9.6159e-05	0.00085974	3.073e-05	4.6203e-05	0.00011076	0.0016283	0.00017484	0.00068769	0.0006376	0.0010999	0.00090941	0.0050448	5.0335e-06	0.00019126	3.4305e-06	4.4395e-06	3.2792e-07	7.0628e-07	4.4899e-08	2.6233e-07	4.8935e-08	1.3621e-07	4.4395e-08	1.463e-07	3.2792e-08	8.0718e-08	1.463e-08	4.0863e-08	4.7926e-09	1.5639e-08	8.0718e-09	2.3206e-08	7.5673e-09	2.0179e-08	4.4395e-09	2.3711e-08	4.9944e-09	2.8756e-08	5.5493e-09	1.3621e-08	3.2792e-09	3.38e-08	3.0269e-09	9.0807e-09	2.1693e-09	8.0718e-09	9.5852e-10	9.0807e-09	1.5639e-09	7.0628e-09	1.7657e-09	7.0628e-09	2.6738e-09	4.4395e-09	9.0807e-10	4.4899e-09	6.5583e-10	4.0863e-09	3.6827e-10	4.0863e-09	1.4126e-09	6.0538e-09	3.9854e-09	7.5673e-09	1.4126e-09	2.472e-09	7.5673e-10	7.0628e-09	3.6827e-10	4.0863e-10
1.64734	54.178	3.7	0.0043459	0.00028585	0.006515	0.07652	0.0094655	0.079617	0.0006325	0.011839	0.0018686	0.016776	0.0024831	0.01018	9.2713e-05	0.0008265	2.9726e-05	4.4875e-05	0.00010689	0.0015626	0.00016827	0.00066178	0.00061268	0.0010569	0.00087316	0.0048486	4.8641e-06	0.00018388	3.2971e-06	4.2668e-06	3.1516e-07	6.7881e-07	4.3153e-08	2.5213e-07	4.7032e-08	1.3091e-07	4.2668e-08	1.4061e-07	3.1516e-08	7.7578e-08	1.4061e-08	3.9274e-08	4.6062e-09	1.5031e-08	7.7578e-09	2.2304e-08	7.273e-09	1.9395e-08	4.2668e-09	2.2789e-08	4.8002e-09	2.7637e-08	5.3335e-09	1.3091e-08	3.1516e-09	3.2486e-08	2.9092e-09	8.7276e-09	2.0849e-09	7.7578e-09	9.2124e-10	8.7276e-09	1.5031e-09	6.7881e-09	1.697e-09	6.7881e-09	2.5698e-09	4.2668e-09	8.7276e-10	4.3153e-09	6.3032e-10	3.9274e-09	3.5395e-10	3.9274e-09	1.3576e-09	5.8184e-09	3.8304e-09	7.273e-09	1.3576e-09	2.3758e-09	7.273e-10	6.7881e-09	3.5395e-10	3.9274e-10
1.67023	51.359	3.5453	0.0041865	0.00027698	0.0062783	0.073372	0.0090982	0.076319	0.00060888	0.011356	0.0017948	0.016083	0.0023832	0.0097616	8.9374e-05	0.00079441	2.8749e-05	4.3581e-05	0.00010313	0.0014994	0.00016191	0.00063673	0.00058863	0.0010155	0.00083821	0.0046593	4.6995e-06	0.00017675	3.1683e-06	4.1002e-06	3.0285e-07	6.523e-07	4.1468e-08	2.4228e-07	4.5195e-08	1.258e-07	4.1002e-08	1.3512e-07	3.0285e-08	7.4548e-08	1.3512e-08	3.774e-08	4.4263e-09	1.4444e-08	7.4548e-09	2.1433e-08	6.9889e-09	1.8637e-08	4.1002e-09	2.1899e-08	4.6127e-09	2.6558e-08	5.1252e-09	1.258e-08	3.0285e-09	3.1217e-08	2.7956e-09	8.3867e-09	2.0035e-09	7.4548e-09	8.8526e-10	8.3867e-09	1.4444e-09	6.523e-09	1.6307e-09	6.523e-09	2.4694e-09	4.1002e-09	8.3867e-10	4.1468e-09	6.0571e-10	3.774e-09	3.4013e-10	3.774e-09	1.3046e-09	5.5911e-09	3.6808e-09	6.9889e-09	1.3046e-09	2.283e-09	6.9889e-10	6.523e-09	3.4013e-10	3.774e-10
1.69345	48.674	3.3965	0.0040324	0.00026834	0.0060494	0.07034	0.0087437	0.073144	0.00058605	0.010891	0.0017237	0.015417	0.0022869	0.0093583	8.6141e-05	0.00076342	2.7799e-05	4.2322e-05	9.9494e-05	0.0014384	0.00015577	0.00061253	0.00056544	0.00097545	0.00080453	0.0044766	4.5398e-06	0.00016987	3.0441e-06	3.9394e-06	2.9098e-07	6.2672e-07	3.9841e-08	2.3278e-07	4.3423e-08	1.2087e-07	3.9394e-08	1.2982e-07	2.9098e-08	7.1625e-08	1.2982e-08	3.626e-08	4.2527e-09	1.3877e-08	7.1625e-09	2.0592e-08	6.7149e-09	1.7906e-08	3.9394e-09	2.104e-08	4.4318e-09	2.5516e-08	4.9242e-09	1.2087e-08	2.9098e-09	2.9993e-08	2.6859e-09	8.0578e-09	1.9249e-09	7.1625e-09	8.5055e-10	8.0578e-09	1.3877e-09	6.2672e-09	1.5668e-09	6.2672e-09	2.3726e-09	3.9394e-09	8.0578e-10	3.9841e-09	5.8195e-10	3.626e-09	3.2679e-10	3.626e-09	1.2534e-09	5.3719e-09	3.5365e-09	6.7149e-09	1.2534e-09	2.1935e-09	6.7149e-10	6.2672e-09	3.2679e-10	3.626e-10
1.71698	46.117	3.2534	0.0038834	0.00025994	0.0058278	0.067423	0.0084017	0.07009	0.00056399	0.010443	0.0016551	0.014775	0.0021942	0.0089701	8.3012e-05	0.00073352	2.6877e-05	4.1097e-05	9.5968e-05	0.0013797	0.00014984	0.00058916	0.00054307	0.00093687	0.00077208	0.0043003	4.3848e-06	0.00016323	2.9242e-06	3.7843e-06	2.7952e-07	6.0205e-07	3.8273e-08	2.2362e-07	4.1713e-08	1.1611e-07	3.7843e-08	1.2471e-07	2.7952e-08	6.8805e-08	1.2471e-08	3.4833e-08	4.0853e-09	1.3331e-08	6.8805e-09	1.9782e-08	6.4505e-09	1.7201e-08	3.7843e-09	2.0212e-08	4.2573e-09	2.4512e-08	4.7304e-09	1.1611e-08	2.7952e-09	2.8812e-08	2.5802e-09	7.7406e-09	1.8491e-09	6.8805e-09	8.1706e-10	7.7406e-09	1.3331e-09	6.0205e-09	1.5051e-09	6.0205e-09	2.2792e-09	3.7843e-09	7.7406e-10	3.8273e-09	5.5904e-10	3.4833e-09	3.1392e-10	3.4833e-09	1.2041e-09	5.1604e-09	3.3973e-09	6.4505e-09	1.2041e-09	2.1072e-09	6.4505e-10	6.0205e-09	3.1392e-10	3.4833e-10
1.74084	43.683	3.1158	0.0037392	0.00025175	0.0056134	0.064615	0.0080715	0.067152	0.00054266	0.010012	0.001589	0.014158	0.0021049	0.0085966	7.9981e-05	0.00070467	2.5981e-05	3.9904e-05	9.2549e-05	0.0013231	0.00014411	0.00056658	0.0005215	0.00089966	0.00074082	0.0041304	4.2344e-06	0.00015683	2.8086e-06	3.6347e-06	2.6847e-07	5.7825e-07	3.676e-08	2.1478e-07	4.0064e-08	1.1152e-07	3.6347e-08	1.1978e-07	2.6847e-08	6.6086e-08	1.1978e-08	3.3456e-08	3.9238e-09	1.2804e-08	6.6086e-09	1.9e-08	6.1955e-09	1.6521e-08	3.6347e-09	1.9413e-08	4.089e-09	2.3543e-08	4.5434e-09	1.1152e-08	2.6847e-09	2.7673e-08	2.4782e-09	7.4346e-09	1.7761e-09	6.6086e-09	7.8477e-10	7.4346e-09	1.2804e-09	5.7825e-09	1.4456e-09	5.7825e-09	2.1891e-09	3.6347e-09	7.4346e-10	3.676e-09	5.3695e-10	3.3456e-09	3.0152e-10	3.3456e-09	1.1565e-09	4.9564e-09	3.263e-09	6.1955e-09	1.1565e-09	2.0239e-09	6.1955e-10	5.7825e-09	3.0152e-10	3.3456e-10
1.76503	41.367	2.9835	0.0035999	0.00024379	0.005406	0.061913	0.0077531	0.064327	0.00052205	0.009597	0.0015252	0.013564	0.0020188	0.0082372	7.705e-05	0.00067684	2.511e-05	3.8745e-05	8.9239e-05	0.0012687	0.00013858	0.00054479	0.00050072	0.00086379	0.00071072	0.0039665	4.0885e-06	0.00015065	2.6972e-06	3.4905e-06	2.5782e-07	5.553e-07	3.5301e-08	2.0626e-07	3.8475e-08	1.0709e-07	3.4905e-08	1.1503e-07	2.5782e-08	6.3463e-08	1.1503e-08	3.2128e-08	3.7681e-09	1.2296e-08	6.3463e-09	1.8246e-08	5.9497e-09	1.5866e-08	3.4905e-09	1.8642e-08	3.9268e-09	2.2609e-08	4.3631e-09	1.0709e-08	2.5782e-09	2.6575e-08	2.3799e-09	7.1396e-09	1.7056e-09	6.3463e-09	7.5363e-10	7.1396e-09	1.2296e-09	5.553e-09	1.3883e-09	5.553e-09	2.1022e-09	3.4905e-09	7.1396e-10	3.5301e-09	5.1564e-10	3.2128e-09	2.8955e-10	3.2128e-09	1.1106e-09	4.7597e-09	3.1335e-09	5.9497e-09	1.1106e-09	1.9436e-09	5.9497e-10	5.553e-09	2.8955e-10	3.2128e-10
