"Energy (MeV/nuc)"	"Flux (particles/m2-s-sr-MeV/nuc)"
""	Z=1	Z=2	Z=6	Z=7	Z=8	Z=9	Z=10	Z=11	Z=12	Z=13	Z=14	Z=15	Z=16	Z=17	Z=18	Z=19	Z=20	Z=21	Z=22	Z=23	Z=24	Z=25	Z=26	Z=27	Z=28	Z=29	Z=30	Z=31	Z=32	Z=33	Z=34	Z=35	Z=36	Z=37	Z=38	Z=39	Z=40	Z=41	Z=42	Z=44	Z=45	Z=46	Z=47	Z=48	Z=49	Z=50	Z=51	Z=52	Z=53	Z=54	Z=55	Z=56	Z=57	Z=58	Z=59	Z=60	Z=62	Z=63	Z=64	Z=65	Z=66	Z=67	Z=68	Z=69	Z=70	Z=71	Z=72	Z=73	Z=74	Z=75	Z=76	Z=77	Z=78	Z=79	Z=80	Z=81	Z=82	Z=83	Z=90
18061.1	5.8396e-05	3.7772e-08	4.4049e-10	1.129e-10	9.3623e-10	4.2701e-14	1.9953e-10	1.6335e-11	1.9309e-10	1.7103e-11	3.3644e-10	2.1343e-13	9.1358e-11	1.5733e-13	1.6586e-12	3.4123e-13	4.5183e-11	9.4924e-12	1.4185e-10	1.3249e-11	5.3474e-10	1.823e-10	3.2408e-08	4.2228e-10	1.028e-09	9.8781e-12	2.4167e-11	1.5809e-12	3.9538e-12	2.3713e-13	2.3713e-12	3.1618e-13	1.5809e-12	2.3713e-13	7.9044e-13	1.5809e-13	3.9538e-13	3.1618e-14	1.5809e-13	7.1137e-14	1.5809e-14	4.7414e-14	1.5809e-14	5.5321e-14	7.1137e-15	1.5809e-13	1.1067e-14	2.3713e-13	4.7414e-14	2.1341e-13	1.5809e-14	1.5809e-13	1.5809e-14	3.9538e-14	6.3229e-15	3.1618e-14	7.9044e-15	3.1618e-15	1.5809e-14	2.3713e-15	1.5809e-14	3.1618e-15	7.9044e-15	1.5809e-15	7.1137e-15	1.5809e-15	6.3229e-15	7.1137e-16	7.9044e-15	1.5809e-15	2.3713e-14	2.3713e-14	4.7414e-14	7.9044e-15	7.9044e-15	7.1137e-15	7.9044e-14	4.7414e-15	1.5809e-15
18312.1	5.5442e-05	3.5858e-08	4.1816e-10	1.0718e-10	8.8878e-10	4.0537e-14	1.8942e-10	1.5507e-11	1.833e-10	1.6237e-11	3.1938e-10	2.0261e-13	8.6728e-11	1.4936e-13	1.5745e-12	3.2394e-13	4.2893e-11	9.1249e-12	1.3636e-10	1.2736e-11	5.1404e-10	1.7524e-10	3.1154e-08	4.0593e-10	9.8819e-10	9.4956e-12	2.3231e-11	1.5197e-12	3.8007e-12	2.2795e-13	2.2795e-12	3.0394e-13	1.5197e-12	2.2795e-13	7.5984e-13	1.5197e-13	3.8007e-13	3.0394e-14	1.5197e-13	6.8382e-14	1.5197e-14	4.5578e-14	1.5197e-14	5.3179e-14	6.8382e-15	1.5197e-13	1.0639e-14	2.2795e-13	4.5578e-14	2.0515e-13	1.5197e-14	1.5197e-13	1.5197e-14	3.8007e-14	6.0781e-15	3.0394e-14	7.5984e-15	3.0394e-15	1.5197e-14	2.2795e-15	1.5197e-14	3.0394e-15	7.5984e-15	1.5197e-15	6.8382e-15	1.5197e-15	6.0781e-15	6.8382e-16	7.5984e-15	1.5197e-15	2.2795e-14	2.2795e-14	4.5578e-14	7.5984e-15	7.5984e-15	6.8382e-15	7.5984e-14	4.5578e-15	1.5197e-15
18566.6	5.2638e-05	3.404e-08	3.9697e-10	1.0175e-10	8.4374e-10	3.8483e-14	1.7982e-10	1.4721e-11	1.7401e-10	1.5414e-11	3.032e-10	1.9234e-13	8.2332e-11	1.4179e-13	1.4947e-12	3.0752e-13	4.0719e-11	8.7716e-12	1.3108e-10	1.2243e-11	4.9413e-10	1.6845e-10	2.9947e-08	3.9022e-10	9.4993e-10	9.128e-12	2.2332e-11	1.4608e-12	3.6536e-12	2.1913e-13	2.1913e-12	2.9217e-13	1.4608e-12	2.1913e-13	7.3042e-13	1.4608e-13	3.6536e-13	2.9217e-14	1.4608e-13	6.5735e-14	1.4608e-14	4.3813e-14	1.4608e-14	5.112e-14	6.5735e-15	1.4608e-13	1.0227e-14	2.1913e-13	4.3813e-14	1.972e-13	1.4608e-14	1.4608e-13	1.4608e-14	3.6536e-14	5.8428e-15	2.9217e-14	7.3042e-15	2.9217e-15	1.4608e-14	2.1913e-15	1.4608e-14	2.9217e-15	7.3042e-15	1.4608e-15	6.5735e-15	1.4608e-15	5.8428e-15	6.5735e-16	7.3042e-15	1.4608e-15	2.1913e-14	2.1913e-14	4.3813e-14	7.3042e-15	7.3042e-15	6.5735e-15	7.3042e-14	4.3813e-15	1.4608e-15
18824.6	4.9975e-05	3.2315e-08	3.7685e-10	9.659e-11	8.0098e-10	3.6532e-14	1.707e-10	1.3975e-11	1.6519e-10	1.4632e-11	2.8783e-10	1.826e-13	7.8159e-11	1.346e-13	1.419e-12	2.9193e-13	3.8655e-11	8.432e-12	1.2601e-10	1.1769e-11	4.75e-10	1.6193e-10	2.8788e-08	3.7511e-10	9.1316e-10	8.7746e-12	2.1467e-11	1.4043e-12	3.5121e-12	2.1064e-13	2.1064e-12	2.8086e-13	1.4043e-12	2.1064e-13	7.0214e-13	1.4043e-13	3.5121e-13	2.8086e-14	1.4043e-13	6.319e-14	1.4043e-14	4.2117e-14	1.4043e-14	4.9141e-14	6.319e-15	1.4043e-13	9.8311e-15	2.1064e-13	4.2117e-14	1.8957e-13	1.4043e-14	1.4043e-13	1.4043e-14	3.5121e-14	5.6165e-15	2.8086e-14	7.0214e-15	2.8086e-15	1.4043e-14	2.1064e-15	1.4043e-14	2.8086e-15	7.0214e-15	1.4043e-15	6.319e-15	1.4043e-15	5.6165e-15	6.319e-16	7.0214e-15	1.4043e-15	2.1064e-14	2.1064e-14	4.2117e-14	7.0214e-15	7.0214e-15	6.319e-15	7.0214e-14	4.2117e-15	1.4043e-15
19086.2	4.7447e-05	3.0677e-08	3.5775e-10	9.1694e-11	7.6038e-10	3.4681e-14	1.6205e-10	1.3266e-11	1.5682e-10	1.3891e-11	2.7324e-10	1.7334e-13	7.4198e-11	1.2778e-13	1.347e-12	2.7714e-13	3.6696e-11	8.1055e-12	1.2113e-10	1.1313e-11	4.5661e-10	1.5566e-10	2.7673e-08	3.6058e-10	8.778e-10	8.4349e-12	2.0636e-11	1.3499e-12	3.3762e-12	2.0249e-13	2.0249e-12	2.6998e-13	1.3499e-12	2.0249e-13	6.7495e-13	1.3499e-13	3.3762e-13	2.6998e-14	1.3499e-13	6.0743e-14	1.3499e-14	4.0486e-14	1.3499e-14	4.7239e-14	6.0743e-15	1.3499e-13	9.4505e-15	2.0249e-13	4.0486e-14	1.8223e-13	1.3499e-14	1.3499e-13	1.3499e-14	3.3762e-14	5.3991e-15	2.6998e-14	6.7495e-15	2.6998e-15	1.3499e-14	2.0249e-15	1.3499e-14	2.6998e-15	6.7495e-15	1.3499e-15	6.0743e-15	1.3499e-15	5.3991e-15	6.0743e-16	6.7495e-15	1.3499e-15	2.0249e-14	2.0249e-14	4.0486e-14	6.7495e-15	6.7495e-15	6.0743e-15	6.7495e-14	4.0486e-15	1.3499e-15
19351.4	4.5047e-05	2.9122e-08	3.3962e-10	8.7047e-11	7.2184e-10	3.2923e-14	1.5384e-10	1.2594e-11	1.4887e-10	1.3187e-11	2.5939e-10	1.6456e-13	7.0437e-11	1.213e-13	1.2788e-12	2.6309e-13	3.4836e-11	7.7917e-12	1.1644e-10	1.0875e-11	4.3893e-10	1.4964e-10	2.6602e-08	3.4662e-10	8.4381e-10	8.1083e-12	1.9837e-11	1.2976e-12	3.2454e-12	1.9465e-13	1.9465e-12	2.5953e-13	1.2976e-12	1.9465e-13	6.4882e-13	1.2976e-13	3.2454e-13	2.5953e-14	1.2976e-13	5.8391e-14	1.2976e-14	3.8919e-14	1.2976e-14	4.541e-14	5.8391e-15	1.2976e-13	9.0846e-15	1.9465e-13	3.8919e-14	1.7517e-13	1.2976e-14	1.2976e-13	1.2976e-14	3.2454e-14	5.19e-15	2.5953e-14	6.4882e-15	2.5953e-15	1.2976e-14	1.9465e-15	1.2976e-14	2.5953e-15	6.4882e-15	1.2976e-15	5.8391e-15	1.2976e-15	5.19e-15	5.8391e-16	6.4882e-15	1.2976e-15	1.9465e-14	1.9465e-14	3.8919e-14	6.4882e-15	6.4882e-15	5.8391e-15	6.4882e-14	3.8919e-15	1.2976e-15
19620.4	4.2768e-05	2.7646e-08	3.2241e-10	8.2635e-11	6.8526e-10	3.1254e-14	1.4604e-10	1.1956e-11	1.4133e-10	1.2518e-11	2.4625e-10	1.5622e-13	6.6867e-11	1.1516e-13	1.214e-12	2.4976e-13	3.3071e-11	7.49e-12	1.1193e-10	1.0454e-11	4.2194e-10	1.4384e-10	2.5572e-08	3.332e-10	8.1114e-10	7.7943e-12	1.9069e-11	1.2474e-12	3.1198e-12	1.8711e-13	1.8711e-12	2.4948e-13	1.2474e-12	1.8711e-13	6.237e-13	1.2474e-13	3.1198e-13	2.4948e-14	1.2474e-13	5.6131e-14	1.2474e-14	3.7412e-14	1.2474e-14	4.3651e-14	5.6131e-15	1.2474e-13	8.7328e-15	1.8711e-13	3.7412e-14	1.6839e-13	1.2474e-14	1.2474e-13	1.2474e-14	3.1198e-14	4.9891e-15	2.4948e-14	6.237e-15	2.4948e-15	1.2474e-14	1.8711e-15	1.2474e-14	2.4948e-15	6.237e-15	1.2474e-15	5.6131e-15	1.2474e-15	4.9891e-15	5.6131e-16	6.237e-15	1.2474e-15	1.8711e-14	1.8711e-14	3.7412e-14	6.237e-15	6.237e-15	5.6131e-15	6.237e-14	3.7412e-15	1.2474e-15
19893	4.0605e-05	2.6245e-08	3.0607e-10	7.8447e-11	6.5053e-10	2.967e-14	1.3864e-10	1.135e-11	1.3416e-10	1.1884e-11	2.3377e-10	1.483e-13	6.3478e-11	1.0932e-13	1.1524e-12	2.371e-13	3.1394e-11	7.2e-12	1.076e-10	1.0049e-11	4.056e-10	1.3827e-10	2.4582e-08	3.203e-10	7.7974e-10	7.4926e-12	1.8331e-11	1.1991e-12	2.999e-12	1.7987e-13	1.7987e-12	2.3982e-13	1.1991e-12	1.7987e-13	5.9955e-13	1.1991e-13	2.999e-13	2.3982e-14	1.1991e-13	5.3957e-14	1.1991e-14	3.5963e-14	1.1991e-14	4.1961e-14	5.3957e-15	1.1991e-13	8.3947e-15	1.7987e-13	3.5963e-14	1.6187e-13	1.1991e-14	1.1991e-13	1.1991e-14	2.999e-14	4.7959e-15	2.3982e-14	5.9955e-15	2.3982e-15	1.1991e-14	1.7987e-15	1.1991e-14	2.3982e-15	5.9955e-15	1.1991e-15	5.3957e-15	1.1991e-15	4.7959e-15	5.3957e-16	5.9955e-15	1.1991e-15	1.7987e-14	1.7987e-14	3.5963e-14	5.9955e-15	5.9955e-15	5.3957e-15	5.9955e-14	3.5963e-15	1.1991e-15
20169.5	3.8551e-05	2.4915e-08	2.9055e-10	7.4471e-11	6.1756e-10	2.8167e-14	1.3161e-10	1.0775e-11	1.2736e-10	1.1282e-11	2.2192e-10	1.4078e-13	6.0261e-11	1.0378e-13	1.094e-12	2.2508e-13	2.9803e-11	6.9213e-12	1.0343e-10	9.66e-12	3.899e-10	1.3292e-10	2.363e-08	3.079e-10	7.4955e-10	7.2025e-12	1.7621e-11	1.1527e-12	2.8829e-12	1.729e-13	1.729e-12	2.3054e-13	1.1527e-12	1.729e-13	5.7634e-13	1.1527e-13	2.8829e-13	2.3054e-14	1.1527e-13	5.1868e-14	1.1527e-14	3.4571e-14	1.1527e-14	4.0337e-14	5.1868e-15	1.1527e-13	8.0697e-15	1.729e-13	3.4571e-14	1.556e-13	1.1527e-14	1.1527e-13	1.1527e-14	2.8829e-14	4.6102e-15	2.3054e-14	5.7634e-15	2.3054e-15	1.1527e-14	1.729e-15	1.1527e-14	2.3054e-15	5.7634e-15	1.1527e-15	5.1868e-15	1.1527e-15	4.6102e-15	5.1868e-16	5.7634e-15	1.1527e-15	1.729e-14	1.729e-14	3.4571e-14	5.7634e-15	5.7634e-15	5.1868e-15	5.7634e-14	3.4571e-15	1.1527e-15
20449.8	3.6601e-05	2.3652e-08	2.7583e-10	7.0697e-11	5.8626e-10	2.6739e-14	1.2494e-10	1.0229e-11	1.2091e-10	1.071e-11	2.1067e-10	1.3365e-13	5.7207e-11	9.852e-14	1.0386e-12	2.1367e-13	2.8293e-11	6.6533e-12	9.9425e-11	9.286e-12	3.748e-10	1.2777e-10	2.2715e-08	2.9598e-10	7.2053e-10	6.9236e-12	1.6939e-11	1.1081e-12	2.7713e-12	1.6621e-13	1.6621e-12	2.2161e-13	1.1081e-12	1.6621e-13	5.5403e-13	1.1081e-13	2.7713e-13	2.2161e-14	1.1081e-13	4.986e-14	1.1081e-14	3.3232e-14	1.1081e-14	3.8775e-14	4.986e-15	1.1081e-13	7.7573e-15	1.6621e-13	3.3232e-14	1.4958e-13	1.1081e-14	1.1081e-13	1.1081e-14	2.7713e-14	4.4318e-15	2.2161e-14	5.5403e-15	2.2161e-15	1.1081e-14	1.6621e-15	1.1081e-14	2.2161e-15	5.5403e-15	1.1081e-15	4.986e-15	1.1081e-15	4.4318e-15	4.986e-16	5.5403e-15	1.1081e-15	1.6621e-14	1.6621e-14	3.3232e-14	5.5403e-15	5.5403e-15	4.986e-15	5.5403e-14	3.3232e-15	1.1081e-15
20734	3.475e-05	2.2454e-08	2.6185e-10	6.7114e-11	5.5654e-10	2.5384e-14	1.1861e-10	9.7101e-12	1.1478e-10	1.0167e-11	1.9999e-10	1.2687e-13	5.4308e-11	9.3527e-14	9.8594e-13	2.0284e-13	2.6859e-11	6.3957e-12	9.5575e-11	8.9265e-12	3.6029e-10	1.2283e-10	2.1836e-08	2.8452e-10	6.9263e-10	6.6556e-12	1.6283e-11	1.0652e-12	2.664e-12	1.5977e-13	1.5977e-12	2.1303e-13	1.0652e-12	1.5977e-13	5.3258e-13	1.0652e-13	2.664e-13	2.1303e-14	1.0652e-13	4.793e-14	1.0652e-14	3.1946e-14	1.0652e-14	3.7274e-14	4.793e-15	1.0652e-13	7.4569e-15	1.5977e-13	3.1946e-14	1.4379e-13	1.0652e-14	1.0652e-13	1.0652e-14	2.664e-14	4.2602e-15	2.1303e-14	5.3258e-15	2.1303e-15	1.0652e-14	1.5977e-15	1.0652e-14	2.1303e-15	5.3258e-15	1.0652e-15	4.793e-15	1.0652e-15	4.2602e-15	4.793e-16	5.3258e-15	1.0652e-15	1.5977e-14	1.5977e-14	3.1946e-14	5.3258e-15	5.3258e-15	4.793e-15	5.3258e-14	3.1946e-15	1.0652e-15
21022.2	3.2992e-05	2.1316e-08	2.4858e-10	6.3712e-11	5.2834e-10	2.4097e-14	1.126e-10	9.218e-12	1.0896e-10	9.6518e-12	1.8986e-10	1.2044e-13	5.1555e-11	8.8786e-14	9.3597e-13	1.9256e-13	2.5498e-11	6.1481e-12	9.1875e-11	8.5809e-12	3.4634e-10	1.1807e-10	2.099e-08	2.735e-10	6.6581e-10	6.3979e-12	1.5653e-11	1.0239e-12	2.5608e-12	1.5359e-13	1.5359e-12	2.0478e-13	1.0239e-12	1.5359e-13	5.1196e-13	1.0239e-13	2.5608e-13	2.0478e-14	1.0239e-13	4.6074e-14	1.0239e-14	3.0709e-14	1.0239e-14	3.5831e-14	4.6074e-15	1.0239e-13	7.1682e-15	1.5359e-13	3.0709e-14	1.3822e-13	1.0239e-14	1.0239e-13	1.0239e-14	2.5608e-14	4.0952e-15	2.0478e-14	5.1196e-15	2.0478e-15	1.0239e-14	1.5359e-15	1.0239e-14	2.0478e-15	5.1196e-15	1.0239e-15	4.6074e-15	1.0239e-15	4.0952e-15	4.6074e-16	5.1196e-15	1.0239e-15	1.5359e-14	1.5359e-14	3.0709e-14	5.1196e-15	5.1196e-15	4.6074e-15	5.1196e-14	3.0709e-15	1.0239e-15
21314.3	3.1323e-05	2.0235e-08	2.3598e-10	6.0483e-11	5.0156e-10	2.2876e-14	1.0689e-10	8.7508e-12	1.0344e-10	9.1626e-12	1.8024e-10	1.1434e-13	4.8942e-11	8.4287e-14	8.8854e-13	1.828e-13	2.4205e-11	5.91e-12	8.8318e-11	8.2486e-12	3.3293e-10	1.135e-10	2.0178e-08	2.6292e-10	6.4004e-10	6.1502e-12	1.5047e-11	9.8427e-13	2.4617e-12	1.4764e-13	1.4764e-12	1.9685e-13	9.8427e-13	1.4764e-13	4.9213e-13	9.8427e-14	2.4617e-13	1.9685e-14	9.8427e-14	4.429e-14	9.8427e-15	2.952e-14	9.8427e-15	3.4443e-14	4.429e-15	9.8427e-14	6.8907e-15	1.4764e-13	2.952e-14	1.3287e-13	9.8427e-15	9.8427e-14	9.8427e-15	2.4617e-14	3.9367e-15	1.9685e-14	4.9213e-15	1.9685e-15	9.8427e-15	1.4764e-15	9.8427e-15	1.9685e-15	4.9213e-15	9.8427e-16	4.429e-15	9.8427e-16	3.9367e-15	4.429e-16	4.9213e-15	9.8427e-16	1.4764e-14	1.4764e-14	2.952e-14	4.9213e-15	4.9213e-15	4.429e-15	4.9213e-14	2.952e-15	9.8427e-16
21610.5	2.9738e-05	1.921e-08	2.2402e-10	5.7418e-11	4.7614e-10	2.1717e-14	1.0147e-10	8.3073e-12	9.8199e-11	8.6983e-12	1.711e-10	1.0854e-13	4.6462e-11	8.0015e-14	8.435e-13	1.7354e-13	2.2979e-11	5.6812e-12	8.4898e-11	7.9293e-12	3.2004e-10	1.0911e-10	1.9396e-08	2.5274e-10	6.1526e-10	5.912e-12	1.4464e-11	9.4616e-13	2.3664e-12	1.4192e-13	1.4192e-12	1.8923e-13	9.4616e-13	1.4192e-13	4.7308e-13	9.4616e-14	2.3664e-13	1.8923e-14	9.4616e-14	4.2575e-14	9.4616e-15	2.8377e-14	9.4616e-15	3.311e-14	4.2575e-15	9.4616e-14	6.6239e-15	1.4192e-13	2.8377e-14	1.2773e-13	9.4616e-15	9.4616e-14	9.4616e-15	2.3664e-14	3.7843e-15	1.8923e-14	4.7308e-15	1.8923e-15	9.4616e-15	1.4192e-15	9.4616e-15	1.8923e-15	4.7308e-15	9.4616e-16	4.2575e-15	9.4616e-16	3.7843e-15	4.2575e-16	4.7308e-15	9.4616e-16	1.4192e-14	1.4192e-14	2.8377e-14	4.7308e-15	4.7308e-15	4.2575e-15	4.7308e-14	2.8377e-15	9.4616e-16
21910.9	2.8234e-05	1.8236e-08	2.1267e-10	5.4508e-11	4.5201e-10	2.0616e-14	9.6332e-11	7.8863e-12	9.3222e-11	8.2574e-12	1.6243e-10	1.0304e-13	4.4107e-11	7.5959e-14	8.0075e-13	1.6474e-13	2.1814e-11	5.4613e-12	8.1611e-11	7.6223e-12	3.0765e-10	1.0488e-10	1.8645e-08	2.4295e-10	5.9143e-10	5.6831e-12	1.3904e-11	9.0953e-13	2.2747e-12	1.3643e-13	1.3643e-12	1.8191e-13	9.0953e-13	1.3643e-13	4.5476e-13	9.0953e-14	2.2747e-13	1.8191e-14	9.0953e-14	4.0927e-14	9.0953e-15	2.7278e-14	9.0953e-15	3.1828e-14	4.0927e-15	9.0953e-14	6.3674e-15	1.3643e-13	2.7278e-14	1.2278e-13	9.0953e-15	9.0953e-14	9.0953e-15	2.2747e-14	3.6377e-15	1.8191e-14	4.5476e-15	1.8191e-15	9.0953e-15	1.3643e-15	9.0953e-15	1.8191e-15	4.5476e-15	9.0953e-16	4.0927e-15	9.0953e-16	3.6377e-15	4.0927e-16	4.5476e-15	9.0953e-16	1.3643e-14	1.3643e-14	2.7278e-14	4.5476e-15	4.5476e-15	4.0927e-15	4.5476e-14	2.7278e-15	9.0953e-16
22215.4	2.6806e-05	1.7312e-08	2.0189e-10	5.1745e-11	4.291e-10	1.9571e-14	9.145e-11	7.4866e-12	8.8497e-11	7.8389e-12	1.542e-10	9.7821e-14	4.1871e-11	7.211e-14	7.6017e-13	1.5639e-13	2.0708e-11	5.2498e-12	7.8452e-11	7.3272e-12	2.9574e-10	1.0082e-10	1.7924e-08	2.3354e-10	5.6854e-10	5.4631e-12	1.3366e-11	8.7431e-13	2.1867e-12	1.3115e-13	1.3115e-12	1.7486e-13	8.7431e-13	1.3115e-13	4.3716e-13	8.7431e-14	2.1867e-13	1.7486e-14	8.7431e-14	3.9342e-14	8.7431e-15	2.6222e-14	8.7431e-15	3.0596e-14	3.9342e-15	8.7431e-14	6.1209e-15	1.3115e-13	2.6222e-14	1.1803e-13	8.7431e-15	8.7431e-14	8.7431e-15	2.1867e-14	3.4969e-15	1.7486e-14	4.3716e-15	1.7486e-15	8.7431e-15	1.3115e-15	8.7431e-15	1.7486e-15	4.3716e-15	8.7431e-16	3.9342e-15	8.7431e-16	3.4969e-15	3.9342e-16	4.3716e-15	8.7431e-16	1.3115e-14	1.3115e-14	2.6222e-14	4.3716e-15	4.3716e-15	3.9342e-15	4.3716e-14	2.6222e-15	8.7431e-16
22524.1	2.545e-05	1.6434e-08	1.9165e-10	4.9122e-11	4.0735e-10	1.8579e-14	8.6815e-11	7.1071e-12	8.4012e-11	7.4416e-12	1.4638e-10	9.2863e-14	3.9749e-11	6.8455e-14	7.2164e-13	1.4847e-13	1.9659e-11	5.0466e-12	7.5414e-11	7.0435e-12	2.8429e-10	9.6917e-11	1.723e-08	2.245e-10	5.4652e-10	5.2516e-12	1.2848e-11	8.4046e-13	2.102e-12	1.2607e-13	1.2607e-12	1.6809e-13	8.4046e-13	1.2607e-13	4.2023e-13	8.4046e-14	2.102e-13	1.6809e-14	8.4046e-14	3.7819e-14	8.4046e-15	2.5207e-14	8.4046e-15	2.9411e-14	3.7819e-15	8.4046e-14	5.8839e-15	1.2607e-13	2.5207e-14	1.1346e-13	8.4046e-15	8.4046e-14	8.4046e-15	2.102e-14	3.3615e-15	1.6809e-14	4.2023e-15	1.6809e-15	8.4046e-15	1.2607e-15	8.4046e-15	1.6809e-15	4.2023e-15	8.4046e-16	3.7819e-15	8.4046e-16	3.3615e-15	3.7819e-16	4.2023e-15	8.4046e-16	1.2607e-14	1.2607e-14	2.5207e-14	4.2023e-15	4.2023e-15	3.7819e-15	4.2023e-14	2.5207e-15	8.4046e-16
22837.1	2.4163e-05	1.5601e-08	1.8194e-10	4.6633e-11	3.8671e-10	1.7638e-14	8.2415e-11	6.7469e-12	7.9754e-11	7.0645e-12	1.3896e-10	8.8156e-14	3.7735e-11	6.4985e-14	6.8507e-13	1.4094e-13	1.8662e-11	4.8512e-12	7.2494e-11	6.7708e-12	2.7328e-10	9.3164e-11	1.6563e-08	2.1581e-10	5.2536e-10	5.0483e-12	1.2351e-11	8.0792e-13	2.0206e-12	1.2119e-13	1.2119e-12	1.6158e-13	8.0792e-13	1.2119e-13	4.0396e-13	8.0792e-14	2.0206e-13	1.6158e-14	8.0792e-14	3.6355e-14	8.0792e-15	2.4231e-14	8.0792e-15	2.8272e-14	3.6355e-15	8.0792e-14	5.6561e-15	1.2119e-13	2.4231e-14	1.0906e-13	8.0792e-15	8.0792e-14	8.0792e-15	2.0206e-14	3.2314e-15	1.6158e-14	4.0396e-15	1.6158e-15	8.0792e-15	1.2119e-15	8.0792e-15	1.6158e-15	4.0396e-15	8.0792e-16	3.6355e-15	8.0792e-16	3.2314e-15	3.6355e-16	4.0396e-15	8.0792e-16	1.2119e-14	1.2119e-14	2.4231e-14	4.0396e-15	4.0396e-15	3.6355e-15	4.0396e-14	2.4231e-15	8.0792e-16
23154.5	2.294e-05	1.4811e-08	1.7272e-10	4.4269e-11	3.6711e-10	1.6744e-14	7.8238e-11	6.405e-12	7.5712e-11	6.7064e-12	1.3192e-10	8.3688e-14	3.5822e-11	6.1692e-14	6.5035e-13	1.338e-13	1.7717e-11	4.6633e-12	6.9687e-11	6.5086e-12	2.627e-10	8.9557e-11	1.5921e-08	2.0745e-10	5.0502e-10	4.8528e-12	1.1873e-11	7.7664e-13	1.9424e-12	1.165e-13	1.165e-12	1.5533e-13	7.7664e-13	1.165e-13	3.8832e-13	7.7664e-14	1.9424e-13	1.5533e-14	7.7664e-14	3.4947e-14	7.7664e-15	2.3293e-14	7.7664e-15	2.7178e-14	3.4947e-15	7.7664e-14	5.4371e-15	1.165e-13	2.3293e-14	1.0484e-13	7.7664e-15	7.7664e-14	7.7664e-15	1.9424e-14	3.1062e-15	1.5533e-14	3.8832e-15	1.5533e-15	7.7664e-15	1.165e-15	7.7664e-15	1.5533e-15	3.8832e-15	7.7664e-16	3.4947e-15	7.7664e-16	3.1062e-15	3.4947e-16	3.8832e-15	7.7664e-16	1.165e-14	1.165e-14	2.3293e-14	3.8832e-15	3.8832e-15	3.4947e-15	3.8832e-14	2.3293e-15	7.7664e-16
23476.3	2.178e-05	1.406e-08	1.6397e-10	4.2026e-11	3.485e-10	1.5895e-14	7.4272e-11	6.0803e-12	7.1875e-11	6.3665e-12	1.2523e-10	7.9447e-14	3.4007e-11	5.8565e-14	6.1738e-13	1.2702e-13	1.6819e-11	4.4828e-12	6.6989e-11	6.2566e-12	2.5253e-10	8.609e-11	1.5305e-08	1.9942e-10	4.8547e-10	4.6649e-12	1.1413e-11	7.4657e-13	1.8672e-12	1.1199e-13	1.1199e-12	1.4931e-13	7.4657e-13	1.1199e-13	3.7329e-13	7.4657e-14	1.8672e-13	1.4931e-14	7.4657e-14	3.3594e-14	7.4657e-15	2.2391e-14	7.4657e-15	2.6125e-14	3.3594e-15	7.4657e-14	5.2266e-15	1.1199e-13	2.2391e-14	1.0078e-13	7.4657e-15	7.4657e-14	7.4657e-15	1.8672e-14	2.986e-15	1.4931e-14	3.7329e-15	1.4931e-15	7.4657e-15	1.1199e-15	7.4657e-15	1.4931e-15	3.7329e-15	7.4657e-16	3.3594e-15	7.4657e-16	2.986e-15	3.3594e-16	3.7329e-15	7.4657e-16	1.1199e-14	1.1199e-14	2.2391e-14	3.7329e-15	3.7329e-15	3.3594e-15	3.7329e-14	2.2391e-15	7.4657e-16
23802.5	2.0678e-05	1.3347e-08	1.5566e-10	3.9896e-11	3.3084e-10	1.5089e-14	7.0508e-11	5.7722e-12	6.8232e-11	6.0438e-12	1.1889e-10	7.542e-14	3.2283e-11	5.5597e-14	5.8609e-13	1.2058e-13	1.5966e-11	4.3092e-12	6.4396e-11	6.0144e-12	2.4275e-10	8.2757e-11	1.4712e-08	1.917e-10	4.6667e-10	4.4843e-12	1.0971e-11	7.1767e-13	1.7949e-12	1.0765e-13	1.0765e-12	1.4353e-13	7.1767e-13	1.0765e-13	3.5883e-13	7.1767e-14	1.7949e-13	1.4353e-14	7.1767e-14	3.2293e-14	7.1767e-15	2.1524e-14	7.1767e-15	2.5114e-14	3.2293e-15	7.1767e-14	5.0242e-15	1.0765e-13	2.1524e-14	9.688e-14	7.1767e-15	7.1767e-14	7.1767e-15	1.7949e-14	2.8704e-15	1.4353e-14	3.5883e-15	1.4353e-15	7.1767e-15	1.0765e-15	7.1767e-15	1.4353e-15	3.5883e-15	7.1767e-16	3.2293e-15	7.1767e-16	2.8704e-15	3.2293e-16	3.5883e-15	7.1767e-16	1.0765e-14	1.0765e-14	2.1524e-14	3.5883e-15	3.5883e-15	3.2293e-15	3.5883e-14	2.1524e-15	7.1767e-16
